review_id,origin,expansion_state,country,relationship_kind,source,target,relationship_type,description_for_display_only,profile_proposal,profile_reason_code,profile_review_status,evidence_quote,evidence_url,evidence_flags
NL:K034,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,Liander,Madaster / Materialpass-Kontext,Bauteilinventarisierung,Bauteilinventarisierung.,Einzelfall / Vorhaben,actor_project_edge,ready,We hadden toen al enige ervaring opgedaan met het gemeentehuis in Brummen [2011-2013] en het Alliander-kantoor in Duiven [2011-2015].,https://milieudatabase.nl/en/latest/news/en-madaster-we-willen-aansluiten-bij-datgene-wat-er-al-is/,
NL:K035,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,Liander,RAU,Bauherrschaft,Bauherrschaft.,Einzelfall / Vorhaben,actor_project_edge,ready,Bij de bouw van het complex zijn grondstoffen en materialen hergebruikt en gedocumenteerd in een grondstoffenpaspoort.,https://www.rau.eu/portfolio/liander/,
NL:K036,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,Montessori Maassluis,Kraaijvanger Architects,Entwurf,Entwurf.,Einzelfall / Vorhaben,actor_project_edge,ready,"Kraaijvanger Architects is collaborating on this project with the client Stichting Montessorischolen Monton, A. de Jong Groep, Anculus, Vintis Installatieadviseurs, VIA landscape, IMd Raadgevende Ingenieurs, and Van Dijk Maasland B.V.",https://www.kraaijvanger.nl/en/news/de-handtekeningen-zijn-gezet-montessorischool-maassluis,
NL:K051,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,SUPERLOCAL Expogebouw,HEEMwonen,Bauherrschaft,Bauherrschaft.,Einzelfall / Vorhaben,actor_project_edge,ready,"HEEMwonen, gemeente Kerkrade en IBA Parkstad hebben de ambitie en uitgangspunten van het concept bewaakt en gecoördineerd.",https://www.superlocal.eu/superlocal/expogebouw/,
NL:K053,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,SUPERLOCAL Expogebouw,IBA Parkstad,Reuse-Konzept,Reuse-Konzept.,Einzelfall / Vorhaben,actor_project_edge,ready,"HEEMwonen, gemeente Kerkrade en IBA Parkstad hebben de ambitie en uitgangspunten van het concept bewaakt en gecoördineerd.",https://www.superlocal.eu/superlocal/expogebouw/,
NL:K054,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,SUPERLOCAL Expogebouw,Maurer United,Entwurf,Entwurf.,Einzelfall / Vorhaben,actor_project_edge,ready,De architect Maurer United is in zijn ontwerp gebonden aan deze herbruikbare elementen in plaats van nieuwe onderdelen.,https://www.superlocal.eu/superlocal/expogebouw/,
NL:K056,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,SUPERLOCAL Expogebouw,Dusseldorp,Bauteillieferung,Lieferte Reuse-Bauteile.,Einzelfall / Vorhaben,actor_project_edge,ready,"Sloopbedrijf Dusseldorp is leverancier van de bouwmaterialen, die ze oogsten tijdens de sloop van de flat.",https://www.superlocal.eu/superlocal/expogebouw/,
NL:K057,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,SUPERLOCAL Expogebouw,Bouwbedrijven Jongen,Bauausführung,Bauausführung.,Einzelfall / Vorhaben,actor_project_edge,ready,"De aannemer, Bouwbedrijven Jongen was afhankelijk van de staat en kwaliteit van de geoogste materialen.",https://www.superlocal.eu/superlocal/expogebouw/,
NL:K058,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,SUPERLOCAL Expogebouw,SURD Research Centre / Zuyd,Forschungsbegleitung,Forschungsbegleitung.,Einzelfall / Vorhaben,actor_project_edge,ready,"een partnerschap gevormd tussen 12 partijen: HEEMwonen, Dusseldorp infra, sloop en milieutechniek, Bouwbedrijven Jongen, WML, Waterschapsbedrijf Limburg, Zuyd Hogeschool",https://www.kerkrade.nl/superlocal-bleijerheide,
NL:K061,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,The Green House Utrecht,Pieters,Fachplanung,Tragwerksplanung.,Einzelfall / Vorhaben,actor_project_edge,ready,stability: pieters bouwtechniek,https://www.cepezed.com/projects/the-green-house/,
NL:K063,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,The Green House Utrecht,Ballast Nedam,Bauausführung,Bauausführung.,Einzelfall / Vorhaben,actor_project_edge,ready,main contractor: ballast nedam,https://www.cepezed.com/projects/the-green-house/,
NL:K065,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,The Green House Utrecht,De Groot & Visser,Bauausführung,Bauausführung.,Einzelfall / Vorhaben,actor_project_edge,ready,facades: de groot & visser,https://www.cepezed.com/projects/the-green-house/,
NL:K066,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,ABN AMRO,Circl,Bauherrschaft,Entwickelte und baute Circl.,Einzelfall / Vorhaben,actor_project_edge,ready,ABN AMRO heeft dit pand circulair ontwikkeld en gebouwd om de opgedane kennis te delen en klanten goed over circulariteit te kunnen adviseren.,https://www.duurzaamnieuws.nl/abn-amro-geeft-circulair-bouwen-gezicht-met-paviljoen-circl/,
NL:K068,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,Villa Welpeloo Enschede,Superuse Studios / 2012Architecten,Entwurf,Entwurf.,Einzelfall / Vorhaben,actor_project_edge,ready,Villa Welpeloo is a house and art studio designed and constructed in 2005 by Superuse Studios.,https://www.ellenmacarthurfoundation.org/circular-examples/finding-and-utilising-waste-materials-for-construction-purposes,
NL:K069,baseline_264,retained,NL,AKTEUR-AKTEUR,Superuse Studios / 2012Architecten,New Horizon UM,Kooperationsvereinbarung,Führen Oogstkaart.nl nach Übernahme fort.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Om die vraag te beantwoorden ontwikkelde Superuse Studios tien jaar geleden het platform Oogstkaart.nl. Met de overname door New Horizon Urban Mining moet het platform doorgroeien tot het belangrijkste platform op dit gebied in Nederland.,https://architectenweb.nl/nieuws/artikel.aspx?ID=47638,
NL:K070,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,Woongroep Boschgaard,Bewohnerinitiative Boschgaard,Bauherrschaft,Bauherrschaft.,Einzelfall / Vorhaben,actor_project_edge,ready,het initiatief volledig bij de toekomstige bewoners vandaan komt,https://www.crowdbuilding.com/d/initiatieven/boschgaard,
NL:K071,baseline_264,retained,NL,AKTEUR-BAUVORHABEN,Woongroep Boschgaard,Zayaz,Bauherrschaft,Bauherrschaft.,Einzelfall / Vorhaben,actor_project_edge,ready,Zayaz ondersteunt en faciliteert hen hierin. En blijft eigenaar van het gebouw,https://www.zayaz.nl/boschgaard,
NO:K001,baseline_264,retained,NO,AKTEUR-AKTEUR,Loopfront,Regionalt ombruksnettverk for byggematerialer (Oslo-Trondheim),Gründung,Gründung des Reuse-Netzes.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Loopfront og Multiconsult etablerer nå nettverk for ombruk av byggematerialer.,https://www.multiconsult.no/etablerer-nettverk-for-mer-ombruk-av-byggematerialer/,
NO:K002,baseline_264,retained,NO,AKTEUR-BAUVORHABEN,KA13,Entra AS,Bauherrschaft,Bauherrschaft.,Einzelfall / Vorhaben,actor_project_edge,ready,Developer: Entra,https://www.futurebuilt.no/forbildeprosjekter/kristian-augusts-gate-13-oslo,quote_too_short
NO:K003,baseline_264,retained,NO,AKTEUR-BAUVORHABEN,KA13,MAD arkitekter / Mad as,Entwurf,Entwurf.,Einzelfall / Vorhaben,actor_project_edge,ready,Architect: Mad,https://www.futurebuilt.no/forbildeprosjekter/kristian-augusts-gate-13-oslo,quote_too_short
NO:K004,baseline_264,retained,NO,AKTEUR-BAUVORHABEN,KA13,FutureBuilt,Bauausführung,Bauausführung.,Einzelfall / Vorhaben,actor_project_edge,ready,Kristian Augusts gate relates to FutureBuilt's criteria for circular buildings.,https://www.futurebuilt.no/forbildeprosjekter/kristian-augusts-gate-13-oslo,
NO:K005,baseline_264,retained,NO,AKTEUR-BAUVORHABEN,KA13,Asplan Viak,Entwurf,Entwurf.,Einzelfall / Vorhaben,actor_project_edge,ready,Landscape Architect: Asplan Viak / Environmental Consultant: Asplan Viak AS,https://www.futurebuilt.no/forbildeprosjekter/kristian-augusts-gate-13-oslo,
NO:K006,baseline_264,retained,NO,AKTEUR-BAUVORHABEN,KA13,Insenti,Reuse-Konzept,Reuse-Konzept.,Einzelfall / Vorhaben,actor_project_edge,ready,"Insenti er engasjert av Entra som byggherrens representant med byggeledelse, prosjektledelse, prosjekteringsgruppeledelse, miljørådgiving og ombrukskoordinering.",https://insenti.no/prosjekt/kristian-augusts-gate-13-ka13/,
NO:K007,baseline_264,retained,NO,AKTEUR-BAUVORHABEN,KA13,Scenario Interiørarkitekter,Entwurf,Entwurf.,Einzelfall / Vorhaben,actor_project_edge,ready,Her har Scenario hatt ansvar for interiøret i kontorbyggets åtte etasjer.,https://www.scenario.no/prosjekter/ka13-tullinlokka,
NO:K011,baseline_264,retained,NO,AKTEUR-AKTEUR,Asker kommune – Ombruk,Regionalt ombruksnettverk for byggematerialer (Oslo-Trondheim),Mitgliedschaft,Mitgliedschaft im Reuse-Netz.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"deltar med bygg som skal kartlegges, blant annet Oslo Areal, Omsorgsbygg Oslo KF, Asker kommune, Trondheim kommune, TOBB, NTNU og SINTEF",https://www.multiconsult.no/etablerer-nettverk-for-mer-ombruk-av-byggematerialer/,
NO:K012,baseline_264,retained,NO,AKTEUR-AKTEUR,Asker kommune – Ombruk,Sirken,Dienstleistungsbeziehung,Erprobte Reuse-Container.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Kommunen tester ut Sirken, en selvbetjent butikk i kontainer, som gjør materialer fra rivingsprosjekter, og overskudd fra byggeprosjekter tilgjengelige.",https://www.asker.kommune.no/klima-og-natur/siste-nytt-om-klima-og-natur/tre-ar-med-sirkulare-fremskritt/,
NO:K013,baseline_264,retained,NO,AKTEUR-AKTEUR,Bodø Kommune,Nordlandsforskning AS,Kooperationsvereinbarung,Erforschen Bürgerbeteiligung in gemeinsam.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Bodø kommune i samarbeid med Nordlandsforskning, Nord universitet, Nordland fylkeskommune, Bodø/Glimt og Bodø Røde Kors utforske hvordan det kan gjøres.",https://www.an.no/bodo-en-barekraftig-og-samskapende-by/o/5-4-1367256,
NO:K015,baseline_264,retained,NO,AKTEUR-AKTEUR,Multiconsult,Regionalt ombruksnettverk for byggematerialer (Oslo-Trondheim),Gründung,Gründung des Reuse-Netzes.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Loopfront og Multiconsult etablerer nå nettverk for ombruk av byggematerialer.,https://www.multiconsult.no/etablerer-nettverk-for-mer-ombruk-av-byggematerialer/,
NO:K018,baseline_264,retained,NO,AKTEUR-AKTEUR,Regionalt ombruksnettverk for byggematerialer (Oslo-Trondheim),TOBB,Mitgliedschaft,Mitgliedschaft im Reuse-Netz.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"deltar med bygg som skal kartlegges, blant annet Oslo Areal, Omsorgsbygg Oslo KF, Asker kommune, Trondheim kommune, TOBB, NTNU og SINTEF",https://www.multiconsult.no/etablerer-nettverk-for-mer-ombruk-av-byggematerialer/,
NO:K019,baseline_264,retained,NO,AKTEUR-AKTEUR,Regionalt ombruksnettverk for byggematerialer (Oslo-Trondheim),Trondheim kommune,Mitgliedschaft,Mitgliedschaft im Reuse-Netz.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"deltar med bygg som skal kartlegges, blant annet Oslo Areal, Omsorgsbygg Oslo KF, Asker kommune, Trondheim kommune, TOBB, NTNU og SINTEF",https://www.multiconsult.no/etablerer-nettverk-for-mer-ombruk-av-byggematerialer/,
NO:K021,baseline_264,retained,NO,AKTEUR-AKTEUR,TOBB,Rehub,Konsortialpartner,Arbeiteten im Vendom-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Partnere i Vendom: ... Rehub ... TOBB ...,https://tobb.no/itobb/tobb-med-i-vendom-veien-mot-en-sirkulaer-byggenaering/,
NO:K027,baseline_264,retained,NO,AKTEUR-AKTEUR,OMBYGG,Sirkulær Ressurssentral,Betreiberschaft,Betreibt Reuse-Handel Ressourcenzentrale.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,I teltet tilbyr driftsselskapet Ombygg ombruksvarer av høy kvalitet og utleie av lagerplass til ombruksvarer.,https://www.ressurssentral.no/,
SE:K001,baseline_264,retained,SE,AKTEUR-AKTEUR,Åhlin & Ekeroth,Bygghubben,Konzernbindung,Ist Miteigentümerin von Bygghubben.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Bygghubben, som Åhlin & Ekeroth är delägare i och en av initiativtagarna till",https://ahlin-ekeroth.se/bygghubben-i-nytt-samarbete-med-k-bygg/,
SE:K002,baseline_264,retained,SE,AKTEUR-AKTEUR,Akademiska Hus,Bjerking,Konsortialpartner,Arbeiteten im Återhus-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"14 parter ingår i projektkonsortium: RISE, Akademiska Hus, Bjerking, Codesign, Förbo, Heidelberg Materials-Precast Contiga, KTH, Magnolia Bostad, NCC, Palats",https://www.akademiskahus.se/om-oss/aktuellt/Nyheter/2023/december/samverkan-for-aterbruk-av-lastbarande-konstruktionsdelar/,
SE:K003,baseline_264,retained,SE,AKTEUR-AKTEUR,Akademiska Hus,Handslag för cirkulärt byggande,Konsortialpartner,Mitgliedschaft.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Akademiska Hus,https://www.businessregiongoteborg.se/naringslivsutveckling/hallbar-utveckling/goteborgs-plattform-klimatneutralt-byggande/handslag-cirkulart-byggande,quote_too_short
SE:K005,baseline_264,retained,SE,AKTEUR-AKTEUR,Akademiska Hus,Wiklunds Åkeri,Konsortialpartner,Arbeiteten im KRETS-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Bland medlemmarna finns Vasakronan, Castellum, Wiklunds, Alecta Fastigheter, Akademiska Hus samt Uppsala klimatprotokoll",https://www.wiklunds.se/affarsomraden/cirkulart-byggande/,
SE:K006,baseline_264,retained,SE,AKTEUR-AKTEUR,Akademiska Hus,Palats,Konsortialpartner,Arbeiteten im Återhus-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"14 parter ingår i projektkonsortium: RISE, Akademiska Hus, Bjerking, Codesign, Förbo, Heidelberg Materials-Precast Contiga, KTH, Magnolia Bostad, NCC, Palats",https://www.akademiskahus.se/om-oss/aktuellt/Nyheter/2023/december/samverkan-for-aterbruk-av-lastbarande-konstruktionsdelar/,
SE:K007,baseline_264,retained,SE,AKTEUR-AKTEUR,Anthesis,NCC,Konsortialpartner,Arbeiteten im Återhus-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Partners: NCC, RISE, Stockholms stad, Vasakronan, Fabege, Atrium Ljungberg, Contiga, Zengun, Anthesis, Svensk Betong, Ramboll och KTH",https://www.svenskbyggtidning.se/2021/04/27/aterhus-att-bygga-hus-av-hus/,
SE:K011,baseline_264,retained,SE,AKTEUR-AKTEUR,Byggåterbruket (Umeå),Umeå kommun,Trägerschaft,Trägt das Reuse-Zentrum.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Byggåterbruket startade genom ett politiskt initiativ och är en del av Umeå kommun.,https://www.umea.se/download/18.1de870d7195cb1f57ec433c/1743065440894/KSHU_2025-01-28_protokoll.pdf,
SE:K014,baseline_264,retained,SE,AKTEUR-AKTEUR,Bygghubben,Teknikbyggarna,Konzernbindung,Ist Miteigentümerin von Bygghubben.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Vi är stolta delägare i ByggHubben, ett företag som främjar återbruk inom byggbranschen.",https://teknikbyggarna.se/hallbarhet/,
SE:K015,baseline_264,retained,SE,AKTEUR-AKTEUR,Bygghubben,Wilzéns,Konzernbindung,Ist Miteigentümerin und Mitgründerin von Bygghubben.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Under 2023 har Wilzéns blivit delägare i och en av grundarna till Bygghubben,https://wilzens.se/hallbarhet/,
SE:K016,baseline_264,retained,SE,AKTEUR-AKTEUR,Codesign Sweden AB,RISE (Research Institutes of Sweden),Konsortialpartner,Arbeiteten im Återhus-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Innovationsprojektet Återhus leds av Codesign i samarbete med NCC, RISE och Stockholms stad",https://www.mynewsdesk.com/se/codesign/pressreleases/aaterhus-att-bygga-hus-av-hus-faar-vidare-finansiering-fraan-vinnova-3092349,
SE:K017,baseline_264,retained,SE,AKTEUR-AKTEUR,Contiga,Fabege,Konsortialpartner,Arbeiteten im Återhus-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"Medverkar gör även Stockholm stad, Vasakronan, Fabege, Atrium Ljungberg, Contiga, Zengun, Anthesis, Svensk Betong, Ramboll och KTH.",https://branschaktuellt.se/byggindustrin/62133-stora-aktorer-i-samverkan-om-aterhus/,
SE:K018,baseline_264,retained,SE,AKTEUR-AKTEUR,Contiga,Zengun,Konsortialpartner,Arbeiteten im Återhus-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Samverkansparter i projektet Återhus: ... Contiga ... Zengun.,https://www.fabege.se/om-fabege/pressrum/nyheter/2022/hallbarhetshuset/,
SE:K019,baseline_264,retained,SE,AKTEUR-AKTEUR,Fabege,Reboost,Konsortialpartner,Trat bei und übergab eigenen Reuse-Hub.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,ansluter Fabege som ny medlem i Ragn-Sells Reboost,https://www.fabege.se/kunskap-och-inspiration/nyheter/2026/fabege-overlater-aterbrukshubb-till-ragn-sells-och-blir-medlem-i-reboost/,
SE:K022,baseline_264,retained,SE,AKTEUR-AKTEUR,Handslag för cirkulärt byggande,Vasakronan,Konsortialpartner,Mitgliedschaft.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,Vasakronan blev Årets Återbrukare 2026 för att i snart ett decennium ha visat vägen mot cirkulärt byggande och drivit på branschens omställning.,https://www.businessregiongoteborg.se/naringslivsutveckling/hallbar-utveckling/goteborgs-plattform-klimatneutralt-byggande/handslag-cirkulart-byggande,
SE:K023,baseline_264,proposed_removed,SE,AKTEUR-AKTEUR,Helsingborgshem,"ReCreate Sweden / KTH Architecture, Technique and Theory",Konsortialpartner,Verbundpartnerschaft.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,I den svenska piloten är Helsingborgshem huvudsaklig partner ... och KTH deltar.,https://www.kth.se/om/nyheter/centrala-nyheter/gammal-betong-far-nytt-liv-1.1077230,
SE:K024,baseline_264,retained,SE,AKTEUR-AKTEUR,Helsingborgshem,Strängbetong,Konsortialpartner,Arbeiteten im ReCreate-Verbund zusammen.,needs_profile_review,actor_actor_requires_scope_evidence,needs_source_scope_review,"I ReCreate ingår även Consoliskoncernen som tillverkar prefabricerad betong, i Sverige representerad av Consolis Strängbetong.",https://www.mynewsdesk.com/se/helsingborgshem/pressreleases/aaterbruk-av-prefabricerade-betongelement-i-nya-byggnader-stort-internationellt-projekt-ska-utveckla-nya-loesningar-3102159,
