claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A06B-node-0105,node,nina_pawlicki,,,Akteur,Nina Pawlicki exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,06b,NBL/ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage
A06B-node-0106,node,noe_basch,,,Akteur,Noé Basch carries first-party/authoritative source_urls on graph,web,https://www.polytechnique-insights.com/en/braincamps/industry/how-to-reduce-the-carbon-footprint-of-the-construction-industry/towards-a-circular-economy-in-the-construction-sector/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.polytechnique-insights.com/en/braincamps/industry/how-to-reduce-the-carbon-footprint-of-the-construction-industry/towards-a-circular-economy-in-the-construction-sector/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0107,node,nomol,,,Akteur,Nomol carries first-party/authoritative source_urls on graph,web,https://www.nomol.ag/uber-uns,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.nomol.ag/uber-uns); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0108,node,norbert_foehn,,,Akteur,Norbert Föhn carries first-party/authoritative source_urls on graph,web,https://www.stadt-zuerich.ch/de/planen-und-bauen/portfolio/bauten-anlagen/schulbauten/kindergarten-moeoeslistrasse.html,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.stadt-zuerich.ch/de/planen-und-bauen/portfolio/bauten-anlagen/schulbauten/kindergarten-moeoeslistrasse.html); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0109,node,orianne_scourzic,,,Akteur,Orianne Scourzic carries first-party/authoritative source_urls on graph,web,https://www.lafab-bm.fr/journal/venez-decouvrir-la-future-base-du-reemploi/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.lafab-bm.fr/journal/venez-decouvrir-la-future-base-du-reemploi/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0110,node,pablo_garrido_arnaiz,,,Akteur,Pablo Garrido Arnaiz carries first-party/authoritative source_urls on graph,web,https://www.archdaily.com/1008183/parabase-reuses-prefabricated-concrete-elements-for-a-radical-housing-development-in-basel-switzerland,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.archdaily.com/1008183/parabase-reuses-prefabricated-concrete-elements-for-a-radical-housing-development-in-basel-switzerland); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0111,node,parabase,,,Akteur,PARABASE carries first-party/authoritative source_urls on graph,web,https://www.parabase.ch,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.parabase.ch); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0112,node,pascal_flammer,,,Akteur,Pascal Flammer carries first-party/authoritative source_urls on graph,web,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/pascal-flammer-architekten-ag,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/pascal-flammer-architekten-ag); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0113,node,pascal_flammer_architekten,,,Akteur,Pascal Flammer Architekten carries first-party/authoritative source_urls on graph,web,https://www.pascalflammer.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.pascalflammer.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0114,node,pascal_hentschel,,,Akteur,Pascal Hentschel is a real reuse-network actor (existence + role),web,https://zirkular.net/en/project/building-k-118,true,200,PROVEN,belegt,"project team: Marc Angst, Pascal Hentschel, Benjamin Poignon, Michele Brand",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0115,node,patrick_teuffel,,,Akteur,Patrick Teuffel carries first-party/authoritative source_urls on graph,web,https://cordis.europa.eu/project/id/958200,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://cordis.europa.eu/project/id/958200); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0116,node,peter_kneidinger,,,Akteur,Peter Kneidinger carries first-party/authoritative source_urls on graph,web,https://morgenbau.at/34-bauteile-ernten-statt-entsorgen,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://morgenbau.at/34-bauteile-ernten-statt-entsorgen); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0117,node,peter_van_assche,,,Akteur,Peter van Assche exists as part of the cited project/firm,web,https://www.overtreders-w.nl/en/peoplespavilion,true,200,PARTIAL,teilweise_belegt,Overtreders W and bureau SLA,KEEP,06b,"bureau SLA founder; project confirmed, name not on fetched page; recommend spot-fetch of the person/team subpage"
A06B-node-0118,node,petra_jablonicka,,,Akteur,Petra Jablonická carries first-party/authoritative source_urls on graph,web,https://urselmanninterior.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://urselmanninterior.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0119,node,r_place,,,Akteur,R-Place is a real reuse-network actor (existence + role),web,https://r-place.fr/,true,200,PROVEN,belegt,"R-place est un outil et une marque deposee par la societe CAPRIONIS [societe ESS, reemploi]",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0120,node,raedificare,,,Akteur,RAEDIFICARE carries first-party/authoritative source_urls on graph,web,https://raedificare.com/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://raedificare.com/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0121,node,raphael_bach,,,Akteur,Raphaël Bach carries first-party/authoritative source_urls on graph,web,https://materiuum.ch/organisation-et-equipe,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://materiuum.ch/organisation-et-equipe); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0122,node,rau,,,Akteur,RAU node identity unclear / duplicate,none,https://thomasrau.eu/en,false,,SCHEMA_VIOLATION,,merge/clarify -> thomas_rau,ESCALATE_HUMAN,06b,node 'rau' duplicate of 'thomas_rau' (RAU = Thomas Rau's firm/founder); merge candidate
A06B-node-0123,node,re_store_harvestmap_vienna,,,Akteur,re:store / HarvestMAP Vienna carries first-party/authoritative source_urls on graph,web,https://www.restore.or.at/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.restore.or.at/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0124,node,re_win,,,Akteur,RE-WIN is a real reuse-network actor (existence + role),web,https://re-win.ch/verein/ueber,true,200,PROVEN,belegt,Der Verein RE-WIN will ... eine Kultur der Wiederverwendung von Bauteilen ... foerdern,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0125,node,rebekka_steinlein,,,Akteur,Rebekka Steinlein carries first-party/authoritative source_urls on graph,web,https://heinze.podigee.io/147-new-episode,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://heinze.podigee.io/147-new-episode); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0126,node,reempro,,,Akteur,Réempro carries first-party/authoritative source_urls on graph,web,https://www.reempro.com/marketplace,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.reempro.com/marketplace); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0127,node,refair_bordeaux,,,Akteur,REFAIR Bordeaux is a real reuse-network actor (existence + role),web,https://www.collectifcancan.fr/project/refair/,true,200,PROVEN,belegt,REFAIR est un projet relatif a la mise en place d'une demarche de reemploi ... www.refair-bm.fr,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0128,node,reinder_bakker,,,Akteur,Reinder Bakker exists as part of the cited project/firm,web,https://www.overtreders-w.nl/en/peoplespavilion,true,200,PARTIAL,teilweise_belegt,Overtreders W and bureau SLA,KEEP,06b,Overtreders W co-founder; project confirmed; recommend spot-fetch of the person/team subpage
A06B-node-0129,node,resource_marktplaats,,,Akteur,ReSource Marktplaats sourced only by weak/non-first-party URLs,none,https://play.google.com/store/apps/details?id=com.pss.resource,false,,MISSING_EVIDENCE,,,RESOURCE,06b,only app-store URLs (Google Play / Apple) as sources; no first-party web page -> find a canonical URL
A06B-node-0130,node,ressourcerie_lausanne_materiuum_ruul,,,Akteur,Ressourcerie Lausanne / Matériuum / R-UUL carries first-party/authoritative source_urls on graph,web,https://materiuum.ch/ressourcerie-lausanne-magasin-shop/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://materiuum.ch/ressourcerie-lausanne-magasin-shop/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0131,node,reuse_and_trade,,,Akteur,ReUse and Trade carries first-party/authoritative source_urls on graph,web,https://www.reuseandtrade.de/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.reuseandtrade.de/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0132,node,roman_kreuzer,,,Akteur,Roman Kreuzer is a real reuse-network actor (existence + role),web,https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210,true,200,PROVEN,belegt,"Entwurf: Roman Kreuzer, Katharina Raabe, Max Stemmler, Stefan Kroetsch, Andreas Kretzer",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0133,node,salvo_ltd,,,Akteur,Salvo Ltd is a real reuse-network actor (existence + role),web,https://www.salvoweb.com/,true,200,PROVEN,belegt,SHOP TRULY RECLAIMED - Browse verified materials & products from trusted Salvo Code members [Salvo Ltd operates SalvoWEB],KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0134,node,salvoweb,,,Akteur,SalvoWEB is a real reuse-network actor (existence + role),web,https://www.salvoweb.com/,true,200,PROVEN,belegt,"Architectural Salvage, Reclamation Yards, UK, USA and more | SalvoWEB ... Shop from Salvo Code members",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0135,node,sarah_westerfeld,,,Akteur,Sarah Westerfeld carries first-party/authoritative source_urls on graph,web,https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0136,node,satu_huuhka,,,Akteur,Satu Huuhka is a real reuse-network actor (existence + role),web,https://recreate-project.eu/tag/precast-concrete,true,200,PROVEN,belegt,"says ReCreate's coordinator and the Finnish cluster's leader, Prof. Satu Huuhka from Tampere University",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0137,node,sina_jansen,,,Akteur,Sina Jansen exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,06b,NBL/ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage
A06B-node-0138,node,skop_marketplace,,,Akteur,Skop Marketplace carries first-party/authoritative source_urls on graph,web,https://marketplace.skop.app/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://marketplace.skop.app/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0139,node,soren_nielsen,,,Akteur,Søren Nielsen is a real reuse-network actor (existence + role),web,https://vandkunsten.com/en/projects/component-reuse,true,200,PROVEN,belegt,"Contact: Soren Nielsen, sn@vandkunst.dk [Nordic Built Component Reuse, Vandkunsten]",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0140,node,soren_pihlmann,,,Akteur,Søren Pihlmann carries first-party/authoritative source_urls on graph,web,https://www.thoravej29.dk/en/sustainability,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.thoravej29.dk/en/sustainability); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0141,node,stadt_kassel,,,Akteur,Stadt Kassel sourced only by weak/non-first-party URLs,none,https://baumab-kassel.de/impressum/,false,,MISSING_EVIDENCE,,,RESOURCE,06b,sole source is baumab-kassel.de/impressum (not the city's own site); add an official stadt-kassel.de source
A06B-node-0142,node,stefan_kroetsch,,,Akteur,Stefan Krötsch is a real reuse-network actor (existence + role),web,https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210,true,200,PROVEN,belegt,"Architektur: ARGE 4K - Kretzer, Kreuzer, Klingelhoefer Kroetsch Architekten ... Entwurf: ... Stefan Kroetsch",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0143,node,stephan_bischof,,,Akteur,Stephan Bischof carries first-party/authoritative source_urls on graph,web,https://www.stadt-zuerich.ch/de/planen-und-bauen/portfolio/bauten-anlagen/schulbauten/kindergarten-moeoeslistrasse.html,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.stadt-zuerich.ch/de/planen-und-bauen/portfolio/bauten-anlagen/schulbauten/kindergarten-moeoeslistrasse.html); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0144,node,stephane_damsin,,,Akteur,Stéphane Damsin carries first-party/authoritative source_urls on graph,web,https://rotordb.org/en/projects/zinneke-feder-masui4ever,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://rotordb.org/en/projects/zinneke-feder-masui4ever); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0145,node,stiftung_chance_bauteile_zuerich_glattbrugg,,,Akteur,Stiftung Chance BauTeile Zürich / Glattbrugg carries first-party/authoritative source_urls on graph,web,https://www.chance.ch/dienstleistungen/bauteile,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.chance.ch/dienstleistungen/bauteile); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0146,node,stiftung_lebenswertes_liechtenstein,,,Akteur,Stiftung Lebenswertes Liechtenstein carries first-party/authoritative source_urls on graph,web,https://www.zirkulie.net/impressum,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zirkulie.net/impressum); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0147,node,surap_gmbh,,,Akteur,SURAP GmbH is a real reuse-network actor (existence + role),web,https://baumab-kassel.de/,true,200,PROVEN,belegt,Die Bauteilboerse Kassel liefert ... Daten zum oekologischen Fussabdruck ... mit der Hilfe unseres Partners SURAP,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0148,node,surplus_building_and_plumbing_materials,,,Akteur,Surplus Building & Plumbing Materials carries first-party/authoritative source_urls on graph,web,https://surplusbuildingsupplies.co.uk/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://surplusbuildingsupplies.co.uk/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0149,node,sustainability_yard,,,Akteur,Sustainability Yard carries first-party/authoritative source_urls on graph,web,https://sustainabilityyard.com/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://sustainabilityyard.com/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0150,node,sven_urselmann,,,Akteur,Sven Urselmann carries first-party/authoritative source_urls on graph,web,https://urselmanninterior.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://urselmanninterior.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0151,node,syphon_ag_bauteilboerse_biel_bruegg,,,Akteur,Syphon AG Bauteilbörse Biel-Brügg carries first-party/authoritative source_urls on graph,web,https://syphon.ch/vente-de-materiaux/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://syphon.ch/vente-de-materiaux/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0152,node,thomas_pulver,,,Akteur,Thomas Pulver carries first-party/authoritative source_urls on graph,web,https://zirkular.net/en/project/recycling-center-juch-areal,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://zirkular.net/en/project/recycling-center-juch-areal); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0153,node,thomas_rau,,,Akteur,Thomas Rau carries first-party/authoritative source_urls on graph,web,https://thomasrau.eu/en,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://thomasrau.eu/en); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0154,node,thomas_romm,,,Akteur,Thomas Romm carries first-party/authoritative source_urls on graph,web,https://www.baukarussell.at/wp-content/uploads/2023/12/BauKarussell_FAQs_re-use-of-building-components.pdf,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.baukarussell.at/wp-content/uploads/2023/12/BauKarussell_FAQs_re-use-of-building-components.pdf); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0155,node,thomas_stark,,,Akteur,Thomas Stark exists as part of the cited project/firm,web,https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii,true,200,PARTIAL,teilweise_belegt,Stuttgart 210 II ... HFT Stuttgart [interdisciplinary team Konstanz/Stuttgart/Karlsruhe],KEEP,06b,HfT Stuttgart project confirmed; Prof. T. Stark not individually named on fetched page; recommend spot-fetch of the person/team subpage
A06B-node-0156,node,tiphaine_berthome,,,Akteur,Tiphaine Berthomé carries first-party/authoritative source_urls on graph,web,https://www.lafab-bm.fr/journal/reemploi-des-materiaux-la-fab-renforce-sa-demarche-refair-et-lance-un-site/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.lafab-bm.fr/journal/reemploi-des-materiaux-la-fab-renforce-sa-demarche-refair-et-lance-un-site/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0157,node,tomas,,,Akteur,TOMAS node identity unclear / duplicate,none,https://www.tomas-architecture.com,false,,SCHEMA_VIOLATION,,merge/clarify -> annabelle_von_reutern/concular,ESCALATE_HUMAN,06b,low-quality stub id 'tomas' (TOMAS Architecture); source tomas-architecture.com; clarify identity or merge
A06B-node-0158,node,ullrich_dickgiesser,,,Akteur,Ullrich Dickgiesser carries first-party/authoritative source_urls on graph,web,https://www.gruner-reuse.ch,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.gruner-reuse.ch); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0159,node,umberto_lusso,,,Akteur,Umberto Lusso carries first-party/authoritative source_urls on graph,web,https://materiuum.ch/organisation-et-equipe,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://materiuum.ch/organisation-et-equipe); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0160,node,urban_bricolage,,,Akteur,Urban Bricolage is a real reuse-network actor (existence + role),web,https://urbanbricolage.ch,true,200,PROVEN,belegt,Urban Bricolage - first-party site (Swiss reuse-logistics practice); homepage fetched (urbanbricolage.ch),KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0161,node,ute_dechantsreiter,,,Akteur,Ute Dechantsreiter carries first-party/authoritative source_urls on graph,web,https://www.bauteilnetz.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.bauteilnetz.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0162,node,uwe_seiler,,,Akteur,Uwe Seiler exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,06b,ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage
A06B-node-0163,node,vanessa_propach,,,Akteur,Vanessa Propach carries first-party/authoritative source_urls on graph,web,https://labs.aap.cornell.edu/ccl/umar-unit,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://labs.aap.cornell.edu/ccl/umar-unit); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0164,node,vera_van_maaren,,,Akteur,Vera van Maaren carries first-party/authoritative source_urls on graph,web,https://circularmaterialsystems.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://circularmaterialsystems.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0165,node,warp_it,,,Akteur,Warp It is a real reuse-network actor (existence + role),web,https://www.warp-it.co.uk/,true,200,PROVEN,belegt,"Welcome to Warp It - the resource redistribution network ... Find, give away, or loan office furniture, equipment and other resources",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0166,node,wiebke_ahues,,,Akteur,Wiebke Ahues carries first-party/authoritative source_urls on graph,web,https://lxsy.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://lxsy.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0167,node,zirkulaar_architektur,,,Akteur,ZIRKULAAR Architektur carries first-party/authoritative source_urls on graph,web,https://www.zirkulaar.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zirkulaar.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0168,node,zirkulie_bauteilboerse_triesen,,,Akteur,ZirkuLIE Bauteilbörse Triesen carries first-party/authoritative source_urls on graph,web,https://www.zirkulie.net/zentrum-fuer-zirkulaeres-bauen,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zirkulie.net/zentrum-fuer-zirkulaeres-bauen); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
