claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP02-rel-00423,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864499,michael_ghyoot,at_person,HAT_AKTEURTYP,michael_ghyoot —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864499
EP02-rel-00424,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864363,michael_polisano,at_person,HAT_AKTEURTYP,michael_polisano —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864363
EP02-rel-00425,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858626,michael_schmidlin,at_person,HAT_AKTEURTYP,michael_schmidlin —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858626
EP02-rel-00426,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864532,michel_baars,at_person,HAT_AKTEURTYP,michel_baars —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864532
EP02-rel-00427,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864150,michel_massmuenster,at_person,HAT_AKTEURTYP,michel_massmuenster —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864150
EP02-rel-00428,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858644,michelle_schneider_zhaw,at_person,HAT_AKTEURTYP,michelle_schneider_zhaw —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858644
EP02-rel-00429,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858634,mlr_bw,at_oeffentliche_institution,HAT_AKTEURTYP,mlr_bw —[HAT_AKTEURTYP]→ at_oeffentliche_institution (classifies subject as Akteurtyp vocab node at_oeffentliche_institution),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858634
EP02-rel-00430,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862764,mobat_ingenierie,at_unternehmen,HAT_AKTEURTYP,mobat_ingenierie —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862764
EP02-rel-00431,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513549746,mobius_reemploi,at_unternehmen,HAT_AKTEURTYP,mobius_reemploi —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513549746
EP02-rel-00432,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862984,modissa_immobilien_ag,at_unternehmen,HAT_AKTEURTYP,modissa_immobilien_ag —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862984
EP02-rel-00433,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863775,moe,at_unternehmen,HAT_AKTEURTYP,moe —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863775
EP02-rel-00434,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858611,monotti_ingegneri,at_unternehmen,HAT_AKTEURTYP,monotti_ingegneri —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858611
EP02-rel-00435,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922135981361469445,namur_croisade_pauvrete,at_ngo_verband_netzwerk,HAT_AKTEURTYP,namur_croisade_pauvrete —[HAT_AKTEURTYP]→ at_ngo_verband_netzwerk (classifies subject as Akteurtyp vocab node at_ngo_verband_netzwerk),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922135981361469445
EP02-rel-00436,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863114,national_lottery_heritage_fund,at_foerdergeber_programmtraeger,HAT_AKTEURTYP,national_lottery_heritage_fund —[HAT_AKTEURTYP]→ at_foerdergeber_programmtraeger (classifies subject as Akteurtyp vocab node at_foerdergeber_programmtraeger),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863114
EP02-rel-00437,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864223,nbl_studio,at_unternehmen,HAT_AKTEURTYP,nbl_studio —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864223
EP02-rel-00438,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513549745,new_horizon,at_unternehmen,HAT_AKTEURTYP,new_horizon —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513549745
EP02-rel-00439,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513543770,new_horizon_urban_mining,at_unternehmen,HAT_AKTEURTYP,new_horizon_urban_mining —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513543770
EP02-rel-00440,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863824,nico_plukkel,at_person,HAT_AKTEURTYP,nico_plukkel —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863824
EP02-rel-00441,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864366,nicola_delon,at_person,HAT_AKTEURTYP,nicola_delon —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864366
EP02-rel-00442,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864420,nicole_daehn,at_person,HAT_AKTEURTYP,nicole_daehn —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864420
EP02-rel-00443,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864199,nils_nolting,at_person,HAT_AKTEURTYP,nils_nolting —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864199
EP02-rel-00444,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858607,nimbus,at_unternehmen,HAT_AKTEURTYP,nimbus —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858607
EP02-rel-00445,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864272,nina_pawlicki,at_person,HAT_AKTEURTYP,nina_pawlicki —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864272
EP02-rel-00446,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863673,niras,at_unternehmen,HAT_AKTEURTYP,niras —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863673
EP02-rel-00447,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863349,noaarchitecten,at_unternehmen,HAT_AKTEURTYP,noaarchitecten —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863349
EP02-rel-00448,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864536,noe_basch,at_person,HAT_AKTEURTYP,noe_basch —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864536
EP02-rel-00449,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864592,nomol,at_unternehmen,HAT_AKTEURTYP,nomol —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864592
EP02-rel-00450,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864228,norbert_foehn,at_person,HAT_AKTEURTYP,norbert_foehn —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864228
EP02-rel-00451,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862963,normandie_amenagement,at_oeffentliche_institution,HAT_AKTEURTYP,normandie_amenagement —[HAT_AKTEURTYP]→ at_oeffentliche_institution (classifies subject as Akteurtyp vocab node at_oeffentliche_institution),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862963
EP02-rel-00452,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863572,novaedia_novaedia,at_organisation,HAT_AKTEURTYP,novaedia_novaedia —[HAT_AKTEURTYP]→ at_organisation (classifies subject as Akteurtyp vocab node at_organisation),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863572
EP02-rel-00453,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863773,nrep,at_unternehmen,HAT_AKTEURTYP,nrep —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863773
EP02-rel-00454,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863247,oberli_ingenieurbau,at_unternehmen,HAT_AKTEURTYP,oberli_ingenieurbau —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863247
EP02-rel-00455,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864496,oekologie_institut,at_forschung_lehre,HAT_AKTEURTYP,oekologie_institut —[HAT_AKTEURTYP]→ at_forschung_lehre (classifies subject as Akteurtyp vocab node at_forschung_lehre),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864496
EP02-rel-00456,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513549701,opalis,at_ngo_verband_netzwerk,HAT_AKTEURTYP,opalis —[HAT_AKTEURTYP]→ at_ngo_verband_netzwerk (classifies subject as Akteurtyp vocab node at_ngo_verband_netzwerk),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513549701
EP02-rel-00457,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513548975,opera,at_unternehmen,HAT_AKTEURTYP,opera —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513548975
EP02-rel-00458,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864564,orianne_scourzic,at_person,HAT_AKTEURTYP,orianne_scourzic —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864564
EP02-rel-00459,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864267,ouest_architecture,at_unternehmen,HAT_AKTEURTYP,ouest_architecture —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864267
EP02-rel-00460,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864310,overtreders_w,at_unternehmen,HAT_AKTEURTYP,overtreders_w —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864310
EP02-rel-00461,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858517,oxara_ag,at_unternehmen,HAT_AKTEURTYP,oxara_ag —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858517
EP02-rel-00462,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864625,pablo_garrido_arnaiz,at_person,HAT_AKTEURTYP,pablo_garrido_arnaiz —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864625
