claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
EP01-rel-00213,rel,r_bauteilverwertung_koeppel_klein__HAT_AKTEURROLLE__ar_materialbroker,bauteilverwertung_koeppel_klein,ar_materialbroker,HAT_AKTEURROLLE,Bauteilverwertung Köppel & Klein (bauteilverwertung_koeppel_klein) has actor role Materialbroker / Reuse-Marketplace-Betreiber (ar_materialbroker),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bauteilverwertung_koeppel_klein)-[:HAT_AKTEURROLLE]->(ar_materialbroker:Akteurrolle name='Materialbroker / Reuse-Marketplace-Betreiber'); live range :Akteurrolle (seed drift: not in seed file)",KEEP,EP-01,domain=Akteur; range=Akteurrolle; seed drift: ar_materialbroker not in controlled_vocabulary.seed.kg.jsonl,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188264985,rel
EP01-rel-00214,rel,r_bauteilverwertung_koeppel_klein__HAT_AKTEURROLLE__ar_materiallieferung_markt,bauteilverwertung_koeppel_klein,ar_materiallieferung_markt,HAT_AKTEURROLLE,Bauteilverwertung Köppel & Klein (bauteilverwertung_koeppel_klein) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bauteilverwertung_koeppel_klein)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159779158629320729,rel
EP01-rel-00215,rel,r_bauteilverwertung_koeppel_klein__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,bauteilverwertung_koeppel_klein,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Bauteilverwertung Köppel & Klein (bauteilverwertung_koeppel_klein) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bauteilverwertung_koeppel_klein)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162030958443005977,rel
EP01-rel-00216,rel,r_bauteilverwertung_koeppel_klein__HAT_AKTEURROLLE__ar_rueckbau_bauteilernte_logistik,bauteilverwertung_koeppel_klein,ar_rueckbau_bauteilernte_logistik,HAT_AKTEURROLLE,Bauteilverwertung Köppel & Klein (bauteilverwertung_koeppel_klein) has actor role Rueckbau_Bauteilernte_Logistik (ar_rueckbau_bauteilernte_logistik),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bauteilverwertung_koeppel_klein)-[:HAT_AKTEURROLLE]->(ar_rueckbau_bauteilernte_logistik:Akteurrolle name='Rueckbau_Bauteilernte_Logistik'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001950233,rel
EP01-rel-00217,rel,r_bauteilverwertung_koeppel_klein__HAT_AKTEURROLLE__ar_software_digitalisierung,bauteilverwertung_koeppel_klein,ar_software_digitalisierung,HAT_AKTEURROLLE,Bauteilverwertung Köppel & Klein (bauteilverwertung_koeppel_klein) has actor role Software_Digitalisierung (ar_software_digitalisierung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bauteilverwertung_koeppel_klein)-[:HAT_AKTEURROLLE]->(ar_software_digitalisierung:Akteurrolle name='Software_Digitalisierung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164282758256691225,rel
EP01-rel-00218,rel,r_belgian_buildings_agency__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,belgian_buildings_agency,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,Belgian Buildings Agency / Regie der Gebouwen (belgian_buildings_agency) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (belgian_buildings_agency)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235132,rel
EP01-rel-00219,rel,r_belgian_buildings_agency__HAT_AKTEURROLLE__ar_oeffentliche_hand_foerderung,belgian_buildings_agency,ar_oeffentliche_hand_foerderung,HAT_AKTEURROLLE,Belgian Buildings Agency / Regie der Gebouwen (belgian_buildings_agency) has actor role Oeffentliche_Hand_Foerderung (ar_oeffentliche_hand_foerderung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (belgian_buildings_agency)-[:HAT_AKTEURROLLE]->(ar_oeffentliche_hand_foerderung:Akteurrolle name='Oeffentliche_Hand_Foerderung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6933393880918267916,rel
EP01-rel-00220,rel,r_bellastock__HAT_AKTEURROLLE__ar_bildung_wissenstransfer,bellastock,ar_bildung_wissenstransfer,HAT_AKTEURROLLE,Bellastock (bellastock) has actor role Bildung_Wissenstransfer (ar_bildung_wissenstransfer),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bellastock)-[:HAT_AKTEURROLLE]->(ar_bildung_wissenstransfer:Akteurrolle name='Bildung_Wissenstransfer'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171038157697712869,rel
EP01-rel-00221,rel,r_bellastock__HAT_AKTEURROLLE__ar_entwurf_planung,bellastock,ar_entwurf_planung,HAT_AKTEURROLLE,Bellastock (bellastock) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bellastock)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230885,rel
EP01-rel-00222,rel,r_bellastock__HAT_AKTEURROLLE__ar_forschung_dokumentation,bellastock,ar_forschung_dokumentation,HAT_AKTEURROLLE,Bellastock (bellastock) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bellastock)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164282758256657125,rel
EP01-rel-00223,rel,r_bellastock__HAT_AKTEURROLLE__ar_materiallieferung_markt,bellastock,ar_materiallieferung_markt,HAT_AKTEURROLLE,Bellastock (bellastock) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bellastock)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166534558070342373,rel
EP01-rel-00224,rel,r_bellastock__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,bellastock,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Bellastock (bellastock) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bellastock)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168786357884027621,rel
EP01-rel-00225,rel,r_benjamin_poignon__HAT_AKTEURROLLE__ar_entwurf_planung,benjamin_poignon,ar_entwurf_planung,HAT_AKTEURROLLE,Benjamin Poignon (benjamin_poignon) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (benjamin_poignon)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236397,rel
EP01-rel-00226,rel,r_benjamin_poignon__HAT_AKTEURROLLE__ar_fachplanung_nachweis,benjamin_poignon,ar_fachplanung_nachweis,HAT_AKTEURROLLE,Benjamin Poignon (benjamin_poignon) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (benjamin_poignon)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815606893,rel
EP01-rel-00227,rel,r_bennetts_associates__HAT_AKTEURROLLE__ar_entwurf_planung,bennetts_associates,ar_entwurf_planung,HAT_AKTEURROLLE,Bennetts Associates (bennetts_associates) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bennetts_associates)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7073005469366753286,rel
EP01-rel-00228,rel,r_besp_stoffel_partners__HAT_AKTEURROLLE__ar_fachplanung_nachweis,besp_stoffel_partners,ar_fachplanung_nachweis,HAT_AKTEURROLLE,BESP Stoffel & Partners / Pierre Stoffel (besp_stoffel_partners) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (besp_stoffel_partners)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6976178077378287623,rel
EP01-rel-00229,rel,r_bewohnerinitiative_boschgaard__HAT_AKTEURROLLE__ar_betrieb_nutzung,bewohnerinitiative_boschgaard,ar_betrieb_nutzung,HAT_AKTEURROLLE,Bewohnerinitiative Boschgaard (bewohnerinitiative_boschgaard) has actor role Betrieb_Nutzung (ar_betrieb_nutzung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bewohnerinitiative_boschgaard)-[:HAT_AKTEURROLLE]->(ar_betrieb_nutzung:Akteurrolle name='Betrieb_Nutzung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6978429877191972877,rel
EP01-rel-00230,rel,r_bewohnerinitiative_boschgaard__HAT_AKTEURROLLE__ar_projektmanagement_koordination,bewohnerinitiative_boschgaard,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Bewohnerinitiative Boschgaard (bewohnerinitiative_boschgaard) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bewohnerinitiative_boschgaard)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001921321,rel
EP01-rel-00231,rel,r_big_bundesimmobilien__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,big_bundesimmobilien,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,BIG (Bundesimmob.) (big_bundesimmobilien) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (big_bundesimmobilien)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230730,rel
EP01-rel-00232,rel,r_bik_bouw__HAT_AKTEURROLLE__ar_bauausfuehrung_fertigung,bik_bouw,ar_bauausfuehrung_fertigung,HAT_AKTEURROLLE,Bik Bouw (bik_bouw) has actor role Bauausfuehrung_Fertigung (ar_bauausfuehrung_fertigung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bik_bouw)-[:HAT_AKTEURROLLE]->(ar_bauausfuehrung_fertigung:Akteurrolle name='Bauausfuehrung_Fertigung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942401080173008904,rel
EP01-rel-00233,rel,r_bikubenfonden__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,bikubenfonden,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,Bikubenfonden / The Bikuben Foundation (bikubenfonden) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bikubenfonden)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235931,rel
EP01-rel-00234,rel,r_bikubenfonden__HAT_AKTEURROLLE__ar_betrieb_nutzung,bikubenfonden,ar_betrieb_nutzung,HAT_AKTEURROLLE,Bikubenfonden / The Bikuben Foundation (bikubenfonden) has actor role Betrieb_Nutzung (ar_betrieb_nutzung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bikubenfonden)-[:HAT_AKTEURROLLE]->(ar_betrieb_nutzung:Akteurrolle name='Betrieb_Nutzung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6976178077378287629,rel
EP01-rel-00235,rel,r_biopartner_center_leiden__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,biopartner_center_leiden,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,BioPartner Center Leiden (biopartner_center_leiden) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (biopartner_center_leiden)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235240,rel
EP01-rel-00236,rel,r_bioregional__HAT_AKTEURROLLE__ar_forschung_dokumentation,bioregional,ar_forschung_dokumentation,HAT_AKTEURROLLE,BioRegional (bioregional) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bioregional)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815606654,rel
EP01-rel-00237,rel,r_bioregional__HAT_AKTEURROLLE__ar_nachhaltigkeitsberatung,bioregional,ar_nachhaltigkeitsberatung,HAT_AKTEURROLLE,BioRegional (bioregional) has actor role Nachhaltigkeitsberatung (ar_nachhaltigkeitsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bioregional)-[:HAT_AKTEURROLLE]->(ar_nachhaltigkeitsberatung:Akteurrolle name='Nachhaltigkeitsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922134881849841689,rel
EP01-rel-00238,rel,r_bioregional__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,bioregional,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,BioRegional (bioregional) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bioregional)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162030958442977150,rel
EP01-rel-00239,rel,r_bischof_foehn_architektur__HAT_AKTEURROLLE__ar_entwurf_planung,bischof_foehn_architektur,ar_entwurf_planung,HAT_AKTEURROLLE,Bischof Föhn Architektur (bischof_foehn_architektur) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bischof_foehn_architektur)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236440,rel
EP01-rel-00240,rel,r_bischof_foehn_architektur__HAT_AKTEURROLLE__ar_projektmanagement_koordination,bischof_foehn_architektur,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Bischof Föhn Architektur (bischof_foehn_architektur) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bischof_foehn_architektur)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815606936,rel
EP01-rel-00241,rel,r_bischof_foehn_architektur__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,bischof_foehn_architektur,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Bischof Föhn Architektur (bischof_foehn_architektur) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (bischof_foehn_architektur)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001921688,rel
