claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP06-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069,bg_aluminium_profile_multi_facade_h_profiles,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_aluminium_profile_multi_facade_h_profiles (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_profile_multi_facade_h_profiles -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069
EP06-rel-0361,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874711,bg_holz_wand_bedzed_studs,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_holz_wand_bedzed_studs (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_wand_bedzed_studs -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874711
EP06-rel-0362,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922192056454480669,bg_holz_wand_decke_cascadeup_clst_panels,wver_material_reprocessing,HAT_ERGEBNIS,bg_holz_wand_decke_cascadeup_clst_panels (Bauteilgruppe) has reuse outcome wver_material_reprocessing (Material_Reprocessing),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_wand_decke_cascadeup_clst_panels -[HAT_ERGEBNIS]-> wver_material_reprocessing; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Material_Reprocessing),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922192056454480669
EP06-rel-0363,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7075314443785077485,bg_keramik_boden_chiro_tiles,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_boden_chiro_tiles (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_boden_chiro_tiles -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7075314443785077485
EP06-rel-0364,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874661,bg_keramik_boden_verbiest_charleroi,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_boden_verbiest_charleroi (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_boden_verbiest_charleroi -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874661
EP06-rel-0365,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924443856268165870,bg_keramik_fliese_canaux_terracotta_wall_covering,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_keramik_fliese_canaux_terracotta_wall_covering (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_fliese_canaux_terracotta_wall_covering -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924443856268165870
EP06-rel-0366,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928947455895536365,bg_keramik_fliese_ferme_du_rail_reused_tiles,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_fliese_ferme_du_rail_reused_tiles (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_fliese_ferme_du_rail_reused_tiles -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928947455895536365
EP06-rel-0367,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874884,bg_keramik_mehrere_kamikatsu_old_tiles,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_keramik_mehrere_kamikatsu_old_tiles (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_mehrere_kamikatsu_old_tiles -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874884
EP06-rel-0368,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6960472653287129837,bg_keramik_mehrere_svanen_dachziegel,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_mehrere_svanen_dachziegel (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_mehrere_svanen_dachziegel -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6960472653287129837
EP06-rel-0369,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874987,bg_keramik_mehrere_verbiest_hanzinelle_fliesen,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_mehrere_verbiest_hanzinelle_fliesen (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_mehrere_verbiest_hanzinelle_fliesen -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874987
EP06-rel-0370,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874986,bg_keramik_mehrere_verbiest_karreveld_dach_terrasse,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_mehrere_verbiest_karreveld_dach_terrasse (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_mehrere_verbiest_karreveld_dach_terrasse -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874986
EP06-rel-0371,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7019019448442946285,bg_keramik_technik_crclr_sanitary_objects,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_technik_crclr_sanitary_objects (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_technik_crclr_sanitary_objects -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7019019448442946285
EP06-rel-0372,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874951,bg_keramik_technik_sanitarobjekte_resilience,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_technik_sanitarobjekte_resilience (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_technik_sanitarobjekte_resilience -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874951
EP06-rel-0373,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7077566243598762733,bg_keramik_wand_chiro_tiles,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_keramik_wand_chiro_tiles (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_wand_chiro_tiles -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7077566243598762733
EP06-rel-0374,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6953717253846074094,bg_kunststoff_daemmung_brighton_zahnbuersten_medienabfall_infill,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_kunststoff_daemmung_brighton_zahnbuersten_medienabfall_infill (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_kunststoff_daemmung_brighton_zahnbuersten_medienabfall_infill -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6953717253846074094
EP06-rel-0375,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942458254777647901,bg_kunststoff_daemmung_welpeloo_polystyrol_restplatten,wver_material_reprocessing,HAT_ERGEBNIS,bg_kunststoff_daemmung_welpeloo_polystyrol_restplatten (Bauteilgruppe) has reuse outcome wver_material_reprocessing (Material_Reprocessing),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_kunststoff_daemmung_welpeloo_polystyrol_restplatten -[HAT_ERGEBNIS]-> wver_material_reprocessing; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Material_Reprocessing),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942458254777647901
EP06-rel-0376,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6960472653287129838,bg_kunststoff_technik_brighton_vinylbanner_dampfbremse,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_kunststoff_technik_brighton_vinylbanner_dampfbremse (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_kunststoff_technik_brighton_vinylbanner_dampfbremse -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6960472653287129838
EP06-rel-0377,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874746,bg_lehm_mehrere_btc_ziegel_mur_trombe_resilience,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_lehm_mehrere_btc_ziegel_mur_trombe_resilience (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_lehm_mehrere_btc_ziegel_mur_trombe_resilience -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874746
EP06-rel-0378,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6989746050865038062,bg_mdf_ausbau_impact_red_mdf_reception,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_mdf_ausbau_impact_red_mdf_reception (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mdf_ausbau_impact_red_mdf_reception -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6989746050865038062
EP06-rel-0379,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6987494251051352814,bg_mdf_mehrere_impact_black_mdf_panels,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_mdf_mehrere_impact_black_mdf_panels (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mdf_mehrere_impact_black_mdf_panels -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6987494251051352814
EP06-rel-0380,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792875135,bg_mehrere_ausbau_lysp8_doors_tiles,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_mehrere_ausbau_lysp8_doors_tiles (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_ausbau_lysp8_doors_tiles -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792875135
EP06-rel-0381,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874937,bg_mehrere_ausbau_plp_materialbibliothek_oberflaechen,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_mehrere_ausbau_plp_materialbibliothek_oberflaechen (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_ausbau_plp_materialbibliothek_oberflaechen -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874937
EP06-rel-0382,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874863,bg_mehrere_boden_ithaka_holzfussboeden_klinker,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_mehrere_boden_ithaka_holzfussboeden_klinker (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_boden_ithaka_holzfussboeden_klinker -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874863
EP06-rel-0383,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874883,bg_mehrere_boden_kamikatsu_glass_ceramic_terrazzo,wver_wv_neue_funktion,HAT_ERGEBNIS,bg_mehrere_boden_kamikatsu_glass_ceramic_terrazzo (Bauteilgruppe) has reuse outcome wver_wv_neue_funktion (Wiederverwendung_neue_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_boden_kamikatsu_glass_ceramic_terrazzo -[HAT_ERGEBNIS]-> wver_wv_neue_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_neue_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874883
EP06-rel-0384,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7028026647697687277,bg_mehrere_decke_harmalanranta_shelter_deck_zone,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_mehrere_decke_harmalanranta_shelter_deck_zone (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_decke_harmalanranta_shelter_deck_zone -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7028026647697687277
EP06-rel-0385,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874933,bg_mehrere_decke_plattenvereinigung_deckenelemente,wver_modul_oder_abschnittswv,HAT_ERGEBNIS,bg_mehrere_decke_plattenvereinigung_deckenelemente (Bauteilgruppe) has reuse outcome wver_modul_oder_abschnittswv (Modul_oder_Abschnittswiederverwendung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_decke_plattenvereinigung_deckenelemente -[HAT_ERGEBNIS]-> wver_modul_oder_abschnittswv; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Modul_oder_Abschnittswiederverwendung),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874933
EP06-rel-0386,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7016767648629261037,bg_mehrere_fassade_crclr_curtain_wall_sheet_glass,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_mehrere_fassade_crclr_curtain_wall_sheet_glass (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_fassade_crclr_curtain_wall_sheet_glass -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7016767648629261037
EP06-rel-0387,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792875132,bg_mehrere_fassade_lysp8_external_mix,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_mehrere_fassade_lysp8_external_mix (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_fassade_lysp8_external_mix -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792875132
EP06-rel-0388,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874999,bg_mehrere_fenster_zinneke_feder_masui4ever_brussels_fensterrahmen,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_mehrere_fenster_zinneke_feder_masui4ever_brussels_fensterrahmen (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_fenster_zinneke_feder_masui4ever_brussels_fensterrahmen -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874999
EP06-rel-0389,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874709,bg_mehrere_mehrere_bedzed_fixed_secondary_components,wver_wv_gleiche_funktion,HAT_ERGEBNIS,bg_mehrere_mehrere_bedzed_fixed_secondary_components (Bauteilgruppe) has reuse outcome wver_wv_gleiche_funktion (Wiederverwendung_gleiche_Funktion),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_bedzed_fixed_secondary_components -[HAT_ERGEBNIS]-> wver_wv_gleiche_funktion; domain :Bauteilgruppe; range :Wiederverwendungsergebnis (Wiederverwendung_gleiche_Funktion),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153080933792874709
