claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP03-0341,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141716,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141716
EP03-0342,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826964,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes,bt_boden,HAT_BAUTEILTYP,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes -HAT_BAUTEILTYP-> Boden,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes -HAT_BAUTEILTYP-> bt_boden (Boden); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826964
EP03-0343,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512212,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes,bt_wand,HAT_BAUTEILTYP,bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes -HAT_BAUTEILTYP-> Wand,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes -HAT_BAUTEILTYP-> bt_wand (Wand); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512212
EP03-0344,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141717,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_maison_des_canaux_sanitary_parts -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141717
EP03-0345,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826965,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts,bt_technik,HAT_BAUTEILTYP,bg_mehrere_mehrere_maison_des_canaux_sanitary_parts -HAT_BAUTEILTYP-> Technik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_maison_des_canaux_sanitary_parts -HAT_BAUTEILTYP-> bt_technik (Technik); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826965
EP03-0346,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141728,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_akustikelemente -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141728
EP03-0347,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826976,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,bt_decke,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente -HAT_BAUTEILTYP-> Decke,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_akustikelemente -HAT_BAUTEILTYP-> bt_decke (Decke); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826976
EP03-0348,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141730,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,bt_decke,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof -HAT_BAUTEILTYP-> Decke,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof -HAT_BAUTEILTYP-> bt_decke (Decke); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141730
EP03-0349,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826978,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,bt_wand,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof -HAT_BAUTEILTYP-> Wand,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof -HAT_BAUTEILTYP-> bt_wand (Wand); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826978
EP03-0350,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141732,bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141732
EP03-0351,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826980,bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche,bt_technik,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche -HAT_BAUTEILTYP-> Technik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche -HAT_BAUTEILTYP-> bt_technik (Technik); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826980
EP03-0352,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141733,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,bt_fassade,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung -HAT_BAUTEILTYP-> Fassade,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung -HAT_BAUTEILTYP-> bt_fassade (Fassade); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141733
EP03-0353,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826981,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,bt_stuetze,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung -HAT_BAUTEILTYP-> Stuetze,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung -HAT_BAUTEILTYP-> bt_stuetze (Stuetze); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826981
EP03-0354,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512229,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,bt_traeger,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung -HAT_BAUTEILTYP-> Traeger,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung -HAT_BAUTEILTYP-> bt_traeger (Traeger); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512229
EP03-0355,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141746,bg_mehrere_mehrere_plattenpalast_palast_fenster,bt_fassade,HAT_BAUTEILTYP,bg_mehrere_mehrere_plattenpalast_palast_fenster -HAT_BAUTEILTYP-> Fassade,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_plattenpalast_palast_fenster -HAT_BAUTEILTYP-> bt_fassade (Fassade); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141746
EP03-0356,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826994,bg_mehrere_mehrere_plattenpalast_palast_fenster,bt_fenster,HAT_BAUTEILTYP,bg_mehrere_mehrere_plattenpalast_palast_fenster -HAT_BAUTEILTYP-> Fenster,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_plattenpalast_palast_fenster -HAT_BAUTEILTYP-> bt_fenster (Fenster); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826994
EP03-0357,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141756,bg_mehrere_mehrere_plp_feste_fitout_komponenten,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_plp_feste_fitout_komponenten -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_plp_feste_fitout_komponenten -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141756
EP03-0358,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827004,bg_mehrere_mehrere_plp_feste_fitout_komponenten,bt_technik,HAT_BAUTEILTYP,bg_mehrere_mehrere_plp_feste_fitout_komponenten -HAT_BAUTEILTYP-> Technik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_plp_feste_fitout_komponenten -HAT_BAUTEILTYP-> bt_technik (Technik); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827004
EP03-0359,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141755,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141755
EP03-0360,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827003,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,bt_boden,HAT_BAUTEILTYP,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen -HAT_BAUTEILTYP-> Boden,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen -HAT_BAUTEILTYP-> bt_boden (Boden); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827003
EP03-0361,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141764,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141764
EP03-0362,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827012,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,bt_technik,HAT_BAUTEILTYP,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten -HAT_BAUTEILTYP-> Technik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten -HAT_BAUTEILTYP-> bt_technik (Technik); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827012
EP03-0363,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919847897664062092,bg_mehrere_mehrere_reusehoefe_yard_logistics,bt_mehrere,HAT_BAUTEILTYP,bg_mehrere_mehrere_reusehoefe_yard_logistics -HAT_BAUTEILTYP-> Mehrere,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_reusehoefe_yard_logistics -HAT_BAUTEILTYP-> bt_mehrere (Mehrere); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919847897664062092
EP03-0364,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141769,bg_mehrere_mehrere_superlocal_beton_wohnungsteile,bt_decke,HAT_BAUTEILTYP,bg_mehrere_mehrere_superlocal_beton_wohnungsteile -HAT_BAUTEILTYP-> Decke,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_superlocal_beton_wohnungsteile -HAT_BAUTEILTYP-> bt_decke (Decke); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141769
EP03-0365,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827017,bg_mehrere_mehrere_superlocal_beton_wohnungsteile,bt_wand,HAT_BAUTEILTYP,bg_mehrere_mehrere_superlocal_beton_wohnungsteile -HAT_BAUTEILTYP-> Wand,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_superlocal_beton_wohnungsteile -HAT_BAUTEILTYP-> bt_wand (Wand); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827017
EP03-0366,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141770,bg_mehrere_mehrere_superlocal_fenster_kozijnen,bt_fassade,HAT_BAUTEILTYP,bg_mehrere_mehrere_superlocal_fenster_kozijnen -HAT_BAUTEILTYP-> Fassade,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_superlocal_fenster_kozijnen -HAT_BAUTEILTYP-> bt_fassade (Fassade); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141770
EP03-0367,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827018,bg_mehrere_mehrere_superlocal_fenster_kozijnen,bt_fenster,HAT_BAUTEILTYP,bg_mehrere_mehrere_superlocal_fenster_kozijnen -HAT_BAUTEILTYP-> Fenster,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_superlocal_fenster_kozijnen -HAT_BAUTEILTYP-> bt_fenster (Fenster); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827018
EP03-0368,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141771,bg_mehrere_mehrere_superlocal_feste_kueche_installationen,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_superlocal_feste_kueche_installationen -HAT_BAUTEILTYP-> Ausbau,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_superlocal_feste_kueche_installationen -HAT_BAUTEILTYP-> bt_ausbau (Ausbau); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141771
EP03-0369,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827019,bg_mehrere_mehrere_superlocal_feste_kueche_installationen,bt_technik,HAT_BAUTEILTYP,bg_mehrere_mehrere_superlocal_feste_kueche_installationen -HAT_BAUTEILTYP-> Technik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_superlocal_feste_kueche_installationen -HAT_BAUTEILTYP-> bt_technik (Technik); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827019
EP03-0370,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141774,bg_mehrere_mehrere_svanen_beton_recycling_zuschlag,bt_decke,HAT_BAUTEILTYP,bg_mehrere_mehrere_svanen_beton_recycling_zuschlag -HAT_BAUTEILTYP-> Decke,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_mehrere_mehrere_svanen_beton_recycling_zuschlag -HAT_BAUTEILTYP-> bt_decke (Decke); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141774
