"final_status","final_role","entity","id","title","origin_group","migration_status","came_from","final_path","current_path"
"include_final","core entity","datenpunkt","Chiro_d_Itterbeek_Dilbeek__015__Betonbl_cke_Surplus","Betonblöcke Surplus - Chiro d’Itterbeek / Sanitary block, Dilbeek – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Chiro_d_Itterbeek_Dilbeek.md","_database/datenpunkt/Chiro_d_Itterbeek_Dilbeek__015__Betonbl_cke_Surplus/index.md",".\_graph\datenpunkt\Chiro_d_Itterbeek_Dilbeek__015__Betonbl_cke_Surplus\index.md"
"include_final","core entity","datenpunkt","Chiro_d_Itterbeek_Dilbeek__016__Holzrahmen_Surplus","Holzrahmen Surplus - Chiro d’Itterbeek / Sanitary block, Dilbeek – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Chiro_d_Itterbeek_Dilbeek.md","_database/datenpunkt/Chiro_d_Itterbeek_Dilbeek__016__Holzrahmen_Surplus/index.md",".\_graph\datenpunkt\Chiro_d_Itterbeek_Dilbeek__016__Holzrahmen_Surplus\index.md"
"include_final","core entity","datenpunkt","Chiro_d_Itterbeek_Dilbeek__017__vermiedenes_CO","vermiedenes CO₂ - Chiro d’Itterbeek / Sanitary block, Dilbeek – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Chiro_d_Itterbeek_Dilbeek.md","_database/datenpunkt/Chiro_d_Itterbeek_Dilbeek__017__vermiedenes_CO/index.md",".\_graph\datenpunkt\Chiro_d_Itterbeek_Dilbeek__017__vermiedenes_CO\index.md"
"include_final","core entity","datenpunkt","Chiro_d_Itterbeek_Dilbeek__018__vermiedener_Wasserverbrauch","vermiedener Wasserverbrauch - Chiro d’Itterbeek / Sanitary block, Dilbeek – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Chiro_d_Itterbeek_Dilbeek.md","_database/datenpunkt/Chiro_d_Itterbeek_Dilbeek__018__vermiedener_Wasserverbrauch/index.md",".\_graph\datenpunkt\Chiro_d_Itterbeek_Dilbeek__018__vermiedener_Wasserverbrauch\index.md"
"include_final","core entity","datenpunkt","Chiro_d_Itterbeek_Dilbeek__019__vermiedene_Abf_lle","vermiedene Abfälle - Chiro d’Itterbeek / Sanitary block, Dilbeek – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Chiro_d_Itterbeek_Dilbeek.md","_database/datenpunkt/Chiro_d_Itterbeek_Dilbeek__019__vermiedene_Abf_lle/index.md",".\_graph\datenpunkt\Chiro_d_Itterbeek_Dilbeek__019__vermiedene_Abf_lle\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__001__Wettbewerb","Wettbewerb - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__001__Wettbewerb/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__001__Wettbewerb\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__002__Bauzeit_EXPO","Bauzeit EXPO - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__002__Bauzeit_EXPO/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__002__Bauzeit_EXPO\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__003__Wiederaufbau","Wiederaufbau - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__003__Wiederaufbau/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__003__Wiederaufbau\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__004__BGF","BGF - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__004__BGF/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__004__BGF\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__005__BRI_Volumen","BRI / Volumen - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__005__BRI_Volumen/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__005__BRI_Volumen\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__006__Christusraum","Christusraum - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__006__Christusraum/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__006__Christusraum\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__007__Tragst_tzen_Christusraum","Tragstützen Christusraum - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__007__Tragst_tzen_Christusraum/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__007__Tragst_tzen_Christusraum\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__008__Besucher_Expo","Besucher Expo - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__008__Besucher_Expo/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__008__Besucher_Expo\index.md"
"include_final","core entity","datenpunkt","Christ_Pavilion_Volkenroda__009__Gewicht","Gewicht - Christus-Pavillon / Christ Pavilion, Volkenroda — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Christ_Pavilion_Volkenroda.md","_database/datenpunkt/Christ_Pavilion_Volkenroda__009__Gewicht/index.md",".\_graph\datenpunkt\Christ_Pavilion_Volkenroda__009__Gewicht\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__001__demontierte_Bodenelemente","demontierte Bodenelemente - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__001__demontierte_Bodenelemente/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__001__demontierte_Bodenelemente\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__002__demontierte_Fassadenelemente","demontierte Fassadenelemente - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__002__demontierte_Fassadenelemente/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__002__demontierte_Fassadenelemente\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__003__Donor_Fl_che","Donor-Fläche - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__003__Donor_Fl_che/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__003__Donor_Fl_che\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__004__Donor_Fl_che_alternative_Quelle","Donor-Fläche alternative Quelle - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__004__Donor_Fl_che_alternative_Quelle/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__004__Donor_Fl_che_alternative_Quelle\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__005__Materialmenge","Materialmenge - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__005__Materialmenge/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__005__Materialmenge\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__006__Betonmenge","Betonmenge - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__006__Betonmenge/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__006__Betonmenge\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__007__CO_Einsparung","CO₂-Einsparung - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__007__CO_Einsparung/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__007__CO_Einsparung\index.md"
"include_final","core entity","datenpunkt","Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__008__Materialwiederverwendung","Materialwiederverwendung - Circular Centre Netherlands / Prinsenhof A reuse pilot — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md","_database/datenpunkt/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__008__Materialwiederverwendung/index.md",".\_graph\datenpunkt\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__008__Materialwiederverwendung\index.md"
"include_final","core entity","datenpunkt","Circular_Pavilion_Paris__001__Fl_che","Fläche - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","_database/datenpunkt/Circular_Pavilion_Paris__001__Fl_che/index.md",".\_graph\datenpunkt\Circular_Pavilion_Paris__001__Fl_che\index.md"
"include_final","core entity","datenpunkt","Circular_Pavilion_Paris__002__Materialien_mit_erster_Lebensdauer","Materialien mit erster Lebensdauer - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","_database/datenpunkt/Circular_Pavilion_Paris__002__Materialien_mit_erster_Lebensdauer/index.md",".\_graph\datenpunkt\Circular_Pavilion_Paris__002__Materialien_mit_erster_Lebensdauer\index.md"
"include_final","core entity","datenpunkt","Circular_Pavilion_Paris__003__Komponenten_mit_zweiter_dritter_Lebensdauer","Komponenten mit zweiter/dritter Lebensdauer - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","_database/datenpunkt/Circular_Pavilion_Paris__003__Komponenten_mit_zweiter_dritter_Lebensdauer/index.md",".\_graph\datenpunkt\Circular_Pavilion_Paris__003__Komponenten_mit_zweiter_dritter_Lebensdauer\index.md"
"include_final","core entity","datenpunkt","Circular_Pavilion_Paris__004__Holzt_ren","Holztüren - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","_database/datenpunkt/Circular_Pavilion_Paris__004__Holzt_ren/index.md",".\_graph\datenpunkt\Circular_Pavilion_Paris__004__Holzt_ren\index.md"
"include_final","core entity","datenpunkt","Circular_Pavilion_Paris__005__St_hle","Stühle - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","_database/datenpunkt/Circular_Pavilion_Paris__005__St_hle/index.md",".\_graph\datenpunkt\Circular_Pavilion_Paris__005__St_hle\index.md"
"include_final","core entity","datenpunkt","Circular_Pavilion_Paris__006__gro_e_Leuchten","große Leuchten - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","_database/datenpunkt/Circular_Pavilion_Paris__006__gro_e_Leuchten/index.md",".\_graph\datenpunkt\Circular_Pavilion_Paris__006__gro_e_Leuchten\index.md"
"include_final","core entity","datenpunkt","Circular_Pavilion_Paris__007__Kosten","Kosten - Pavillon Circulaire / Circular Pavilion, Paris — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Circular_Pavilion_Paris.md","_database/datenpunkt/Circular_Pavilion_Paris__007__Kosten/index.md",".\_graph\datenpunkt\Circular_Pavilion_Paris__007__Kosten\index.md"
"include_final","core entity","datenpunkt","CRCLR_House_Impact_Hub_Berlin__001__BGF_Fl_che","BGF / Fläche - CRCLR House / Impact Hub Berlin – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","_database/datenpunkt/CRCLR_House_Impact_Hub_Berlin__001__BGF_Fl_che/index.md",".\_graph\datenpunkt\CRCLR_House_Impact_Hub_Berlin__001__BGF_Fl_che\index.md"
"include_final","core entity","datenpunkt","CRCLR_House_Impact_Hub_Berlin__002__Nutzfl_che","Nutzfläche - CRCLR House / Impact Hub Berlin – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","_database/datenpunkt/CRCLR_House_Impact_Hub_Berlin__002__Nutzfl_che/index.md",".\_graph\datenpunkt\CRCLR_House_Impact_Hub_Berlin__002__Nutzfl_che\index.md"
"include_final","core entity","datenpunkt","CRCLR_House_Impact_Hub_Berlin__003__Grundst_cksgr_e","Grundstücksgröße - CRCLR House / Impact Hub Berlin – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","_database/datenpunkt/CRCLR_House_Impact_Hub_Berlin__003__Grundst_cksgr_e/index.md",".\_graph\datenpunkt\CRCLR_House_Impact_Hub_Berlin__003__Grundst_cksgr_e\index.md"
"include_final","core entity","datenpunkt","CRCLR_House_Impact_Hub_Berlin__004__Bauzeit","Bauzeit - CRCLR House / Impact Hub Berlin – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","_database/datenpunkt/CRCLR_House_Impact_Hub_Berlin__004__Bauzeit/index.md",".\_graph\datenpunkt\CRCLR_House_Impact_Hub_Berlin__004__Bauzeit\index.md"
"include_final","core entity","datenpunkt","CRCLR_House_Impact_Hub_Berlin__005__Stahltr_ger_aus_Dachr_ckbau","Stahlträger aus Dachrückbau - CRCLR House / Impact Hub Berlin – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","_database/datenpunkt/CRCLR_House_Impact_Hub_Berlin__005__Stahltr_ger_aus_Dachr_ckbau/index.md",".\_graph\datenpunkt\CRCLR_House_Impact_Hub_Berlin__005__Stahltr_ger_aus_Dachr_ckbau\index.md"
"include_final","core entity","datenpunkt","CRCLR_House_Impact_Hub_Berlin__007__Innenausbau_reuse_recycled_upcycled","Innenausbau reuse/recycled/upcycled - CRCLR House / Impact Hub Berlin – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","_database/datenpunkt/CRCLR_House_Impact_Hub_Berlin__007__Innenausbau_reuse_recycled_upcycled/index.md",".\_graph\datenpunkt\CRCLR_House_Impact_Hub_Berlin__007__Innenausbau_reuse_recycled_upcycled\index.md"
"include_final","core entity","datenpunkt","CRCLR_House_Impact_Hub_Berlin__008__Eingesparter_Beton","Eingesparter Beton - CRCLR House / Impact Hub Berlin – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","_database/datenpunkt/CRCLR_House_Impact_Hub_Berlin__008__Eingesparter_Beton/index.md",".\_graph\datenpunkt\CRCLR_House_Impact_Hub_Berlin__008__Eingesparter_Beton\index.md"
