source,source_entity,source_id,relation,target,target_entity,target_id,field,raw_label,confidence,resolution_rule,legacy_path,original_source,original_relation,original_target,edge_cleaning
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,uses_material,material/Ziegel,material,Ziegel,bauteil_label,Klinker / Backstein,rule_high,bauteil_ziegel,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_bauteiltyp,bauteiltyp/Ziegel,normalized
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,has_bauteiltyp,bauteiltyp/Technik,bauteiltyp,Technik,bauteil_label,Sanitär / TGA,manual_high,manual_40b_consolidate_Technik_TGA,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,has_bauteiltyp,bauteiltyp/TGA_Element,manual_remap_40b
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,installed_in_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__012__Sanit_r_TGA,installed_in_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_kette/K118_Kopfbau_Halle_118_Winterthur,reuse_kette,K118_Kopfbau_Halle_118_Winterthur,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,,reuse_kette/K118_Kopfbau_Halle_118_Winterthur,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Donor,reuse_kettenstation,K118_Kopfbau_Halle_118_Winterthur__Donor,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,,reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Donor,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Donor,reuse_kettenstation,K118_Kopfbau_Halle_118_Winterthur__Donor,part_of_reuse_kette,reuse_kette/K118_Kopfbau_Halle_118_Winterthur,reuse_kette,K118_Kopfbau_Halle_118_Winterthur,reuse_kette,reuse_kette/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,,reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Donor,part_of_reuse_kette,reuse_kette/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Receiver,reuse_kettenstation,K118_Kopfbau_Halle_118_Winterthur__Receiver,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,,reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Receiver,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Receiver,reuse_kettenstation,K118_Kopfbau_Halle_118_Winterthur__Receiver,part_of_reuse_kette,reuse_kette/K118_Kopfbau_Halle_118_Winterthur,reuse_kette,K118_Kopfbau_Halle_118_Winterthur,reuse_kette,reuse_kette/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,,reuse_kettenstation/K118_Kopfbau_Halle_118_Winterthur__Receiver,part_of_reuse_kette,reuse_kette/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_huerde,huerde/Technische_Freigabe,huerde,Technische_Freigabe,huerde_label,Leistungsnachweis,manual_high,manual_43_split_Performance_Nachweis,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_huerde,huerde/Performance_Nachweis,manual_remap_43
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_huerde,huerde/Technische_Freigabe,huerde,Technische_Freigabe,huerde_label,Leistungsnachweis,manual_high,manual_43_split_Performance_Nachweis,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_huerde,huerde/Performance_Nachweis,manual_remap_43
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,reuse_strategie,Direkte_Wiederverwendung,Entitaeten-Mapping:Reuse-Strategie,Bauteilsuche + Entwurf aus Verfügbarkeit; Prozessstrategie,rule_high,table_50a_reuse_strategie_entity_mapping,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_reuse_strategie,reuse_strategie/Direkte_Wiederverwendung,added_gap_50a
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_fuegung_verbindung,fuegung_verbindung/Verschraubung,fuegung_verbindung,Verschraubung,BAUTEIL-INVENTAR:Verbindung,geschraubt / demontierbar laut Quellen,rule_medium,table_50b_fuegung_verbindung_label,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_fuegung_verbindung,fuegung_verbindung/Verschraubung,added_gap_50b
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_fuegung_verbindung,fuegung_verbindung/Reversible_Fuegung,fuegung_verbindung,Reversible_Fuegung,BAUTEIL-INVENTAR:Verbindung,geschraubt / demontierbar laut Quellen,rule_medium,table_50b_fuegung_verbindung_label,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_fuegung_verbindung,fuegung_verbindung/Reversible_Fuegung,added_gap_50b
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,reuse_einsatzstatus,Realisiert,Projektstatus,gebaut,rule_high,case_50c_reuse_einsatzstatus_project_status,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_reuse_einsatzstatus,reuse_einsatzstatus/Realisiert,added_gap_50c
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_prozessphase,prozessphase/Rueckbau,prozessphase,Rueckbau,BAUTEIL-INVENTAR:Eingriff/Aufbereitung,"Demontage, Katalogisierung, Wiedereinbau",rule_high,label_50d_prozessphase_eingriff_aufbereitung,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_prozessphase,prozessphase/Rueckbau,added_gap_50d
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_prozessphase,prozessphase/Identifikation,prozessphase,Identifikation,BAUTEIL-INVENTAR:Eingriff/Aufbereitung,"Demontage, Katalogisierung, Wiedereinbau",rule_high,label_50d_prozessphase_eingriff_aufbereitung,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_prozessphase,prozessphase/Identifikation,added_gap_50d
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_prozessphase,prozessphase/Wiedereinbau,prozessphase,Wiedereinbau,BAUTEIL-INVENTAR:Eingriff/Aufbereitung,"Demontage, Katalogisierung, Wiedereinbau",rule_high,label_50d_prozessphase_eingriff_aufbereitung,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_prozessphase,prozessphase/Wiedereinbau,added_gap_50d
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_prozessphase,prozessphase/Rueckbau,prozessphase,Rueckbau,BAUTEIL-INVENTAR:Eingriff/Aufbereitung,Ausbau/Wiedereinbau,rule_high,label_50d_prozessphase_eingriff_aufbereitung,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_prozessphase,prozessphase/Rueckbau,added_gap_50d
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_prozessphase,prozessphase/Wiedereinbau,prozessphase,Wiedereinbau,BAUTEIL-INVENTAR:Eingriff/Aufbereitung,Ausbau/Wiedereinbau,rule_high,label_50d_prozessphase_eingriff_aufbereitung,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_prozessphase,prozessphase/Wiedereinbau,added_gap_50d
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_prozessphase,prozessphase/Aufbereitung,prozessphase,Aufbereitung,BAUTEIL-INVENTAR:Eingriff/Aufbereitung,geringe Anpassungen; Geländerfüllungen ergänzt,rule_high,label_50d_prozessphase_eingriff_aufbereitung,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_prozessphase,prozessphase/Aufbereitung,added_gap_50d
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_prozessphase,prozessphase/Rueckbau,prozessphase,Rueckbau,BAUTEIL-INVENTAR:Eingriff/Aufbereitung,"Ausbau, Anpassung",rule_high,label_50d_prozessphase_eingriff_aufbereitung,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_prozessphase,prozessphase/Rueckbau,added_gap_50d
