"entity_folder","id_folder","frontmatter_entity","title","node_kind","migration_status","came_from","action_done","path"
"datenpunkt","K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","datenpunkt","CO₂-Reduktion - K.118 – Kopfbau Halle 118, Winterthur","core","migrated_phase4_case_graph","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion\index.md"
"datenpunkt","K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","datenpunkt","CO₂-Reduktion absolut - K.118 – Kopfbau Halle 118, Winterthur","core","migrated_phase4_case_graph","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut\index.md"
"datenpunkt","K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","datenpunkt","Primärmaterial eingespart - K.118 – Kopfbau Halle 118, Winterthur","core","migrated_phase4_case_graph","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart\index.md"
"datenpunkt","K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","datenpunkt","CO₂-Beitrag Stahlreuse - K.118 – Kopfbau Halle 118, Winterthur","core","migrated_phase4_case_graph","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse\index.md"
"datenpunkt","K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung","datenpunkt","Kostenwirkung - K.118 – Kopfbau Halle 118, Winterthur","core","migrated_phase4_case_graph","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__001__Gesamtfl_che","datenpunkt","Gesamtfläche - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__001__Gesamtfl_che\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__002__Originalgeb_ude","datenpunkt","Originalgebäude - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__002__Originalgeb_ude\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__003__Basement","datenpunkt","Basement - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__003__Basement\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__004__Extension","datenpunkt","Extension - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__004__Extension\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__005__Ziel_Reuse_Anteil","datenpunkt","Ziel Reuse-Anteil - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__005__Ziel_Reuse_Anteil\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__006__Erreichter_Reuse_Anteil","datenpunkt","Erreichter Reuse-Anteil - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__006__Erreichter_Reuse_Anteil\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__007__Treibhausgasreduktion","datenpunkt","Treibhausgasreduktion - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__007__Treibhausgasreduktion\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__008__Hohlk_rperdecken","datenpunkt","Hohlkörperdecken - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__008__Hohlk_rperdecken\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__009__Hohlk_rperdeckenfl_che","datenpunkt","Hohlkörperdeckenfläche - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__009__Hohlk_rperdeckenfl_che\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__010__HCS_Abmessung","datenpunkt","HCS-Abmessung - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__010__HCS_Abmessung\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__011__CO_Reduktion_HCS_gegen_ber_neu","datenpunkt","CO₂-Reduktion HCS gegenüber neu - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__011__CO_Reduktion_HCS_gegen_ber_neu\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__012__Kosten_HCS_gegen_ber_neu","datenpunkt","Kosten HCS gegenüber neu - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__012__Kosten_HCS_gegen_ber_neu\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__013__Stahl_reused","datenpunkt","Stahl reused - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__013__Stahl_reused\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__014__Abfallmaximum_Ziel","datenpunkt","Abfallmaximum Ziel - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__014__Abfallmaximum_Ziel\index.md"
"datenpunkt","KA13_Kristian_Augusts_gate_13_Oslo__015__Anzahl_donor_buildings_projects","datenpunkt","Anzahl donor buildings/projects - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\KA13_Kristian_Augusts_gate_13_Oslo__015__Anzahl_donor_buildings_projects\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Anzahl_wiederverwendeter_Fenster","datenpunkt","Anzahl wiederverwendeter Fenster - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","core","migrated_phase4_case_graph","Gebäude\Kamikatsu_Zero_Waste_Center_Hotel_WHY.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__002__Anzahl_wiederverwendeter_Fenster\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Fl_che_Ma_stab","datenpunkt","Fläche / Maßstab - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","core","migrated_phase4_case_graph","Gebäude\Kamikatsu_Zero_Waste_Center_Hotel_WHY.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Fl_che_Ma_stab\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__013__Recyclingrate_Kamikatsu","datenpunkt","Recyclingrate Kamikatsu - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","core","migrated_phase4_case_graph","Gebäude\Kamikatsu_Zero_Waste_Center_Hotel_WHY.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__013__Recyclingrate_Kamikatsu\index.md"
"datenpunkt","Kamikatsu_Zero_Waste_Center_Hotel_WHY__014__Sortierkategorien","datenpunkt","Sortierkategorien - Kamikatsu Zero Waste Center / Hotel WHY, Kamikatsu","core","migrated_phase4_case_graph","Gebäude\Kamikatsu_Zero_Waste_Center_Hotel_WHY.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kamikatsu_Zero_Waste_Center_Hotel_WHY__014__Sortierkategorien\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Nutzfl_che","datenpunkt","Nutzfläche - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Nutzfl_che\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Objektkredit","datenpunkt","Objektkredit - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__002__Objektkredit\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Bauzeit","datenpunkt","Bauzeit - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Bauzeit\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__graue_THG_konventionell","datenpunkt","graue THG konventionell - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__004__graue_THG_konventionell\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__graue_THG_mit_Re_Use","datenpunkt","graue THG mit Re-Use - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__005__graue_THG_mit_Re_Use\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__THG_Einsparung","datenpunkt","THG-Einsparung - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__006__THG_Einsparung\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__CO_Einsparung_absolut","datenpunkt","CO₂-Einsparung absolut - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__007__CO_Einsparung_absolut\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Kostenwirkung_Re_Use_Bauteile","datenpunkt","Kostenwirkung Re-Use-Bauteile - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__008__Kostenwirkung_Re_Use_Bauteile\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Mehrhonorar_Planung","datenpunkt","Mehrhonorar Planung - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__009__Mehrhonorar_Planung\index.md"
"datenpunkt","Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__Gesamtkostenwirkung","datenpunkt","Gesamtkostenwirkung - Kindergarten Mööslistrasse / Manegg, Zürich — Fallstudie Bauteilwiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Kindergarten_Moeoeslistrasse_Manegg_Zuerich__010__Gesamtkostenwirkung\index.md"
"datenpunkt","Lokomotion_Technology_Centre_mini_pilot_Tampere__001__wiederverwendete_Hohlk_rperdecken","datenpunkt","wiederverwendete Hohlkörperdecken - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Lokomotion_Technology_Centre_mini_pilot_Tampere__001__wiederverwendete_Hohlk_rperdecken\index.md"
"datenpunkt","Lokomotion_Technology_Centre_mini_pilot_Tampere__002__Transportdistanz_Donor_Receiver","datenpunkt","Transportdistanz Donor–Receiver - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Lokomotion_Technology_Centre_mini_pilot_Tampere__002__Transportdistanz_Donor_Receiver\index.md"
"datenpunkt","Lokomotion_Technology_Centre_mini_pilot_Tampere__003__Gesamtfl_che_Phase_1_Lokomotion","datenpunkt","Gesamtfläche Phase 1 Lokomotion - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\datenpunkt\Lokomotion_Technology_Centre_mini_pilot_Tampere__003__Gesamtfl_che_Phase_1_Lokomotion\index.md"
